4037	0.004607173515829708
15	0.00367986406058571
6634	0.00358685226934944
2625	0.0032836561387945135
2398	0.002608635363581145
2470	0.002523771761002551
2237	0.002496626723472065
4191	0.002267851802897519
7553	0.002169730485302898
5254	0.0021501005595668922
2328	0.0020392598450385694
1186	0.0020355341234465775
1297	0.0019458407481960159
4335	0.0019367624411813305
7620	0.0019320805625523373
5412	0.00191891574767975
7632	0.0019077424729997661
4875	0.0018738134784249474
6946	0.0018084230020500064
3352	0.001783956295227077
6832	0.0017681830333270208
2654	0.0017669819513706827
762	0.0017421459348421833
737	0.001739633941808046
2066	0.0017156984473121477
8293	0.0017053077735746242
3089	0.0017020103459594936
28	0.0016888098890174503
2535	0.0016662037801809253
3334	0.0016569610728590961
214	0.0016515169747516947
665	0.0016430660398022785
4735	0.0016192032949673765
6774	0.0016148880593022503
7092	0.001601627792338715
2565	0.0015511786311580861
5484	0.0015430212419152824
8042	0.0014768026427363964
4310	0.0014619977698612269
5423	0.0014176254650777767
1211	0.0014175804350368285
3456	0.001416867201293785
2657	0.0013651915865747705
5404	0.0013639541954553218
5233	0.0013617837386643338
4712	0.00134188851265065
271	0.0013262592798010515
4828	0.0013006247798712082
5079	0.0012991644529925374
4261	0.0012857556942372276
5210	0.0012802905748786203
8163	0.0012632559926198748
6914	0.001260508532398006
3459	0.0012573159712266392
2285	0.0012416633193983776
1549	0.0012415089592086375
1842	0.0012351879681023036
4666	0.0012119311615214601
993	0.0012002486583371145
3084	0.0011834824875074958
3562	0.0011781936699589652
1026	0.0011728803143056642
5123	0.0011648810162887113
2958	0.0011589310815961697
3537	0.0011443099543219292
3117	0.0011438047692295976
2576	0.001140039620791837
2643	0.001121207398297467
922	0.001110051907484838
5022	0.0011079361839773606
299	0.001104060354200435
1855	0.0011014720536170054
3897	0.0010990501983196821
2651	0.0010987195046285405
4110	0.0010964814889931822
282	0.001074823648650213
4600	0.001070463664549205
1031	0.001069216989649245
4687	0.0010684695589135303
7699	0.0010653441522002417
4536	0.0010645073157560274
2871	0.0010640224660932295
2746	0.0010638401080973262
3443	0.001062701923308654
3755	0.0010613665448208401
1385	0.0010594031999971477
3568	0.0010517080488192465
5459	0.0010496218031129365
5543	0.0010491099870401075
4400	0.0010431840455556959
2485	0.0010295534515396988
1633	0.0010171358521865845
7890	0.0010142034758484951
3976	0.0010129608054473397
4256	0.0010115931073198772
1726	0.0009963576902437426
3238	0.0009906692241934685
2323	0.000986748853346625
6784	0.0009820999561744753
3034	0.000978995639774505
